Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
AI5023   MAA   Chennai                             CNN   Kannur                              16:45  18:49  2h 4m
G83297   MAA   Chennai                             TRZ   Tiruchirappalli                     17:45  20:38  2h 53m
UK4135   MAA   Chennai                             IXM   Madurai                             17:45  18:58  1h 13m
AI3794   MAA   Chennai                             IXC   Chandigarh                          18:00  19:59  1h 59m
G88468   MAA   Chennai                             CJB   Coimbatore                          19:00  21:43  2h 43m
UK2273   MAA   Chennai                             IMF   Imphal                              19:15  21:51  2h 36m
G82352   MAA   Chennai                             IMF   Imphal                              19:45  21:37  1h 52m
UK7873   MAA   Chennai                             IXM   Madurai                             19:45  21:21  1h 36m
UK484    MAA   Chennai                             IMF   Imphal                              20:45  22:48  2h 3m
6E2864   MAA   Chennai                             IXE   Mangalore                           21:30  00:31  3h 1m
AI4065   MAA   Chennai                             STV   Surat                               21:30  00:43  3h 13m
6E5866   MAA   Chennai                             STV   Surat                               23:00  00:09  1h 9m
AI9803   BOM   Mumbai (Chhatrapati Shivaji)        IMF   Imphal                              05:45  06:41  0h 56m
UK4850   BOM   Mumbai (Chhatrapati Shivaji)        IMF   Imphal                              07:00  08:04  1h 4m
6E4328   BOM   Mumbai (Chhatrapati Shivaji)        CCJ   Calicut                             07:30  11:00  3h 30m
G8179    BOM   Mumbai (Chhatrapati Shivaji)        VTZ   Visakhapatnam                       07:45  09:04  1h 19m
6E996    BOM   Mumbai (Chhatrapati Shivaji)        IXE   Mangalore                           08:00  09:59  1h 59m
6E6943   BOM   Mumbai (Chhatrapati Shivaji)        IXC   Chandigarh                          08:30  09:46  1h 16m
6E548    BOM   Mumbai (Chhatrapati Shivaji)        TRV   Thiruvananthapuram                  08:45  11:16  2h 31m
AI3265   BOM   Mumbai (Chhatrapati Shivaji)        CJB   Coimbatore                          08:45  09:46  1h 1m
6E3244   BOM   Mumbai (Chhatrapati Shivaji)        TRZ   Tiruchirappalli                     09:15  10:54  1h 39m
AI9100   BOM   Mumbai (Chhatrapati Shivaji)        IXC   Chandigarh                          09:15  12:04  2h 49m
6E4644   BOM   Mumbai (Chhatrapati Shivaji)        TRV   Thiruvananthapuram                  10:15  11:21  1h 6m
6E2291   BOM   Mumbai (Chhatrapati Shivaji)        VTZ   Visakhapatnam                       10:30  11:31  1h 1m
SG171    BOM   Mumbai (Chhatrapati Shivaji)        VTZ   Visakhapatnam                       10:45  12:26  1h 41m
UK5160   BOM   Mumbai (Chhatrapati Shivaji)        IXM   Madurai                             11:15  14:27  3h 12m
6E1149   BOM   Mumbai (Chhatrapati Shivaji)        IXC   Chandigarh                          11:30  13:50  2h 20m
SG253    BOM   Mumbai (Chhatrapati Shivaji)        JAI   Jaipur                              11:30  13:07  1h 37m
SG5726   BOM   Mumbai (Chhatrapati Shivaji)        TRZ   Tiruchirappalli                     11:30  14:25  2h 55m
UK2875   BOM   Mumbai (Chhatrapati Shivaji)        STV   Surat                               11:30  14:33  3h 3m
AI2411   BOM   Mumbai (Chhatrapati Shivaji)        IXE   Mangalore                           12:45  15:09  2h 24m
SG6935   BOM   Mumbai (Chhatrapati Shivaji)        MAA   Chennai                             12:45  14:42  1h 57m
6E4927   BOM   Mumbai (Chhatrapati Shivaji)        CCJ   Calicut                             13:15  17:11  3h 56m
6E1890   BOM   Mumbai (Chhatrapati Shivaji)        STV   Surat                               13:45  16:02  2h 17m
G82105   BOM   Mumbai (Chhatrapati Shivaji)        IXM   Madurai                             14:00  15:52  1h 52m
UK6646   BOM   Mumbai (Chhatrapati Shivaji)        JAI   Jaipur                              14:00  17:50  3h 50m
AI8475   BOM   Mumbai (Chhatrapati Shivaji)        VTZ   Visakhapatnam                       14:30  16:28  1h 58m
SG1544   BOM   Mumbai (Chhatrapati Shivaji)        CCJ   Calicut                             15:00  18:54  3h 54m
SG8156   BOM   Mumbai (Chhatrapati Shivaji)        CCJ   Calicut                             15:30  17:33  2h 3m
SG9711   BOM   Mumbai (Chhatrapati Shivaji)        STV   Surat                               15:30  17:03  1h 33m
AI3692   BOM   Mumbai (Chhatrapati Shivaji)        TRZ   Tiruchirappalli                     16:15  18:11  1h 56m
G82568   BOM   Mumbai (Chhatrapati Shivaji)        CNN   Kannur                              16:15  19:58  3h 43m
6E2522   BOM   Mumbai (Chhatrapati Shivaji)        CNN   Kannur                              16:45  19:50  3h 5m
G86721   BOM   Mumbai (Chhatrapati Shivaji)        PNQ   Pune                                17:15  20:51  3h 36m
G88867   BOM   Mumbai (Chhatrapati Shivaji)        CJB   Coimbatore                          17:45  18:31  0h 46m
SG8479   BOM   Mumbai (Chhatrapati Shivaji)        CNN   Kannur                              18:30  22:04  3h 34m
UK1714   BOM   Mumbai (Chhatrapati Shivaji)        JAI   Jaipur                              18:30  19:22  0h 52m
AI5796   BOM   Mumbai (Chhatrapati Shivaji)        IXE   Mangalore                           19:00  21:24  2h 24m
6E5862   BOM   Mumbai (Chhatrapati Shivaji)        TRV   Thiruvananthapuram                  19:15  20:15  1h 0m
6E561    BOM   Mumbai (Chhatrapati Shivaji)        STV   Surat                               20:00  23:11  3h 11m
6E9799   BOM   Mumbai (Chhatrapati Shivaji)        IXM   Madurai                             20:00  22:54  2h 54m
G88548   BOM   Mumbai (Chhatrapati Shivaji)        IXE   Mangalore                           20:00  21:41  1h 41m
SG8613   BOM   Mumbai (Chhatrapati Shivaji)        PNQ   Pune                                20:30  23:48  3h 18m
6E9801   BOM   Mumbai (Chhatrapati Shivaji)        MAA   Chennai                             20:45  22:51  2h 6m
6E8153   BOM   Mumbai (Chhatrapati Shivaji)        IMF   Imphal                              21:00  22:33  1h 33m
UK2027   BOM   Mumbai (Chhatrapati Shivaji)        MAA   Chennai                             21:00  23:14  2h 14m
6E5795   BOM   Mumbai (Chhatrapati Shivaji)        MAA   Chennai                             21:15  23:31  2h 16m
G8998    BOM   Mumbai (Chhatrapati Shivaji)        CJB   Coimbatore                          21:45  00:57  3h 12m
6E191    BOM   Mumbai (Chhatrapati Shivaji)        JAI   Jaipur                              22:00  01:45  3h 45m
AI7111   BOM   Mumbai (Chhatrapati Shivaji)        TRV   Thiruvananthapuram                  22:00  01:38  3h 38m
SG5198   BOM   Mumbai (Chhatrapati Shivaji)        TRZ   Tiruchirappalli                     22:30  01:14  2h 44m
UK1207   BOM   Mumbai (Chhatrapati Shivaji)        AMD   Ahmedabad (Sardar Vallabhbhai Pat   05:15  08:35  3h 20m
6E2442   BOM   Mumbai (Chhatrapati Shivaji)        AMD   Ahmedabad (Sardar Vallabhbhai Pat   08:15  10:57  2h 42m
SG5183   BOM   Mumbai (Chhatrapati Shivaji)        AMD   Ahmedabad (Sardar Vallabhbhai Pat   11:15  14:25  3h 10m
AI4002   BOM   Mumbai (Chhatrapati Shivaji)        ATQ   Amritsar (Sri Guru Ram Dass Jee)    14:15  15:46  1h 31m
UK1762   BOM   Mumbai (Chhatrapati Shivaji)        ATQ   Amritsar (Sri Guru Ram Dass Jee)    20:45  21:30  0h 45m
G83795   BOM   Mumbai (Chhatrapati Shivaji)        ATQ   Amritsar (Sri Guru Ram Dass Jee)    21:45  22:49  1h 4m
UK6114   BOM   Mumbai (Chhatrapati Shivaji)        BBI   Bhubaneswar (Biju Patnaik)          05:15  08:37  3h 22m
6E3525   BOM   Mumbai (Chhatrapati Shivaji)        BBI   Bhubaneswar (Biju Patnaik)          09:45  11:55  2h 10m
AI8658   BOM   Mumbai (Chhatrapati Shivaji)        BBI   Bhubaneswar (Biju Patnaik)          11:00  13:04  2h 4m
6E5384   BOM   Mumbai (Chhatrapati Shivaji)        BBI   Bhubaneswar (Biju Patnaik)          20:30  22:13  1h 43m
UK8175   BOM   Mumbai (Chhatrapati Shivaji)        BLR   Bangalore (Kempegowda)              06:45  09:21  2h 36m
AI6645   BOM   Mumbai (Chhatrapati Shivaji)        BLR   Bangalore (Kempegowda)              08:45  10:33  1h 48m
AI6186   BOM   Mumbai (Chhatrapati Shivaji)        BLR   Bangalore (Kempegowda)              09:30  11:27  1h 57m
AI4755   BOM   Mumbai (Chhatrapati Shivaji)        BLR   Bangalore (Kempegowda)              09:45  11:19  1h 34m
AI2678   BOM   Mumbai (Chhatrapati Shivaji)        BLR   Bangalore (Kempegowda)              20:00  22:16  2h 16m
SG1849   BOM   Mumbai (Chhatrapati Shivaji)        CCU   Kolkata (Netaji Subhas Chandra Bo   07:45  10:05  2h 20m
6E6220   BOM   Mumbai (Chhatrapati Shivaji)        CCU   Kolkata (Netaji Subhas Chandra Bo   09:15  12:09  2h 54m
6E6107   BOM   Mumbai (Chhatrapati Shivaji)        CCU   Kolkata (Netaji Subhas Chandra Bo   10:15  12:57  2h 42m
AI720    BOM   Mumbai (Chhatrapati Shivaji)        CCU   Kolkata (Netaji Subhas Chandra Bo   13:45  15:38  1h 53m
6E4033   BOM   Mumbai (Chhatrapati Shivaji)        CCU   Kolkata (Netaji Subhas Chandra Bo   15:30  17:52  2h 22m
6E7829   BOM   Mumbai (Chhatrapati Shivaji)        CCU   Kolkata (Netaji Subhas Chandra Bo   22:45  00:58  2h 13m
6E7089   BOM   Mumbai (Chhatrapati Shivaji)        COK   Kochi (Cochin)                      05:45  08:34  2h 49m
AI1509   BOM   Mumbai (Chhatrapati Shivaji)        COK   Kochi (Cochin)                      06:15  09:15  3h 0m
AI6334   BOM   Mumbai (Chhatrapati Shivaji)        COK   Kochi (Cochin)                      14:15  16:49  2h 34m
AI499    BOM   Mumbai (Chhatrapati Shivaji)        COK   Kochi (Cochin)                      21:45  22:46  1h 1m
AI9998   BOM   Mumbai (Chhatrapati Shivaji)        DEL   Delhi (Indira Gandhi)               10:00  11:44  1h 44m
UK7182   BOM   Mumbai (Chhatrapati Shivaji)        DEL   Delhi (Indira Gandhi)               10:45  13:27  2h 42m
UK848    BOM   Mumbai (Chhatrapati Shivaji)        DEL   Delhi (Indira Gandhi)               12:30  15:23  2h 53m
6E2966   BOM   Mumbai (Chhatrapati Shivaji)        DEL   Delhi (Indira Gandhi)               14:30  16:32  2h 2m
UK9104   BOM   Mumbai (Chhatrapati Shivaji)        DEL   Delhi (Indira Gandhi)               15:00  16:44  1h 44m
AI792    BOM   Mumbai (Chhatrapati Shivaji)        DEL   Delhi (Indira Gandhi)               21:45  23:28  1h 43m
SG6482   BOM   Mumbai (Chhatrapati Shivaji)        GAU   Guwahati (Lokpriya Gopinath Bordo   10:15  12:32  2h 17m
G8916    BOM   Mumbai (Chhatrapati Shivaji)        GAU   Guwahati (Lokpriya Gopinath Bordo   10:45  12:38  1h 53m
6E695    BOM   Mumbai (Chhatrapati Shivaji)        GAU   Guwahati (Lokpriya Gopinath Bordo   11:45  14:38  2h 53m
6E9775   BOM   Mumbai (Chhatrapati Shivaji)        GAU   Guwahati (Lokpriya Gopinath Bordo   22:45  02:41  3h 56m
AI3197   BOM   Mumbai (Chhatrapati Shivaji)        GOI   Goa (Dabolim)                       13:45  15:56  2h 11m
6E9137   BOM   Mumbai (Chhatrapati Shivaji)        GOI   Goa (Dabolim)                       15:45  18:49  3h 4m
AI7133   BOM   Mumbai (Chhatrapati Shivaji)        GOI   Goa (Dabolim)                       16:30  18:31  2h 1m
AI8228   BOM   Mumbai (Chhatrapati Shivaji)        GOI   Goa (Dabolim)                       22:00  22:46  0h 46m
SG6478   BOM   Mumbai (Chhatrapati Shivaji)        HYD   Hyderabad (Rajiv Gandhi)            05:15  06:56  1h 41m
G8978    BOM   Mumbai (Chhatrapati Shivaji)        HYD   Hyderabad (Rajiv Gandhi)            07:45  10:09  2h 24m
SG7406   BOM   Mumbai (Chhatrapati Shivaji)        HYD   Hyderabad (Rajiv Gandhi)            13:15  15:06  1h 51m
UK1147   BOM   Mumbai (Chhatrapati Shivaji)        HYD   Hyderabad (Rajiv Gandhi)            14:15  16:38  2h 23m
SG9867   BOM   Mumbai (Chhatrapati Shivaji)        HYD   Hyderabad (Rajiv Gandhi)            18:00  20:22  2h 22m
SG4743   BOM   Mumbai (Chhatrapati Shivaji)        HYD   Hyderabad (Rajiv Gandhi)            20:30  22:57  2h 27m
UK1652   BOM   Mumbai (Chhatrapati Shivaji)        IDR   Indore (Devi Ahilya Bai Holkar)     09:15  12:15  3h 0m
AI5431   BOM   Mumbai (Chhatrapati Shivaji)        IDR   Indore (Devi Ahilya Bai Holkar)     09:45  13:13  3h 28m
SG5632   BOM   Mumbai (Chhatrapati Shivaji)        IDR   Indore (Devi Ahilya Bai Holkar)     12:00  15:58  3h 58m
6E4334   BOM   Mumbai (Chhatrapati Shivaji)        IDR   Indore (Devi Ahilya Bai Holkar)     21:15  22:56  1h 41m
AI9244   BOM   Mumbai (Chhatrapati Shivaji)        IXB   Siliguri (Bagdogra)                 05:30  06:58  1h 28m
G83680   BOM   Mumbai (Chhatrapati Shivaji)        IXB   Siliguri (Bagdogra)                 09:00  10:00  1h 0m
AI8635   BOM   Mumbai (Chhatrapati Shivaji)        IXB   Siliguri (Bagdogra)                 15:45  18:39  2h 54m
AI3248   BOM   Mumbai (Chhatrapati Shivaji)        IXB   Siliguri (Bagdogra)                 22:00  00:24  2h 24m
6E2621   BOM   Mumbai (Chhatrapati Shivaji)        LKO   Lucknow (Chaudhary Charan Singh)    09:15  11:31  2h 16m
6E3107   BOM   Mumbai (Chhatrapati Shivaji)        LKO   Lucknow (Chaudhary Charan Singh)    15:15  17:56  2h 41m
AI5212   BOM   Mumbai (Chhatrapati Shivaji)        NAG   Nagpur (Dr. Babasaheb Ambedkar)     10:15  13:18  3h 3m
6E5948   BOM   Mumbai (Chhatrapati Shivaji)        NAG   Nagpur (Dr. Babasaheb Ambedkar)     15:00  16:37  1h 37m
6E6920   BOM   Mumbai (Chhatrapati Shivaji)        PAT   Patna (Jay Prakash Narayan)         13:00  15:33  2h 33m
6E3387   BOM   Mumbai (Chhatrapati Shivaji)        PAT   Patna (Jay Prakash Narayan)         14:00  15:58  1h 58m
AI4493   BOM   Mumbai (Chhatrapati Shivaji)        PAT   Patna (Jay Prakash Narayan)         14:15  18:05  3h 50m
AI8347   BOM   Mumbai (Chhatrapati Shivaji)        PAT   Patna (Jay Prakash Narayan)         20:30  23:05  2h 35m
AI7777   BOM   Mumbai (Chhatrapati Shivaji)        SXR   Srinagar (Sheikhul Aalam)           07:00  09:32  2h 32m
6E1827   BOM   Mumbai (Chhatrapati Shivaji)        SXR   Srinagar (Sheikhul Aalam)           11:00  13:40  2h 40m
SG5830   BOM   Mumbai (Chhatrapati Shivaji)        SXR   Srinagar (Sheikhul Aalam)           16:00  19:08  3h 8m
G83632   BOM   Mumbai (Chhatrapati Shivaji)        VNS   Varanasi (Lal Bahadur Shastri)      12:30  14:37  2h 7m
6E7008   BOM   Mumbai (Chhatrapati Shivaji)        VNS   Varanasi (Lal Bahadur Shastri)      16:15  18:04  1h 49m
UK4198   BOM   Mumbai (Chhatrapati Shivaji)        VNS   Varanasi (Lal Bahadur Shastri)      19:15  21:46  2h 31m
AI8984   BOM   Mumbai (Chhatrapati Shivaji)        VNS   Varanasi (Lal Bahadur Shastri)      20:45  22:46  2h 1m
6E3042   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             05:30  08:29  2h 59m
SG8515   DEL   Delhi (Indira Gandhi)               PNQ   Pune                                05:30  09:08  3h 38m
AI9177   DEL   Delhi (Indira Gandhi)               IXE   Mangalore                           06:15  09:02  2h 47m
6E4630   DEL   Delhi (Indira Gandhi)               CJB   Coimbatore                          06:30  09:05  2h 35m
AI3552   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             06:30  09:15  2h 45m
AI6118   DEL   Delhi (Indira Gandhi)               JAI   Jaipur                              07:15  10:53  3h 38m
SG5105   DEL   Delhi (Indira Gandhi)               CNN   Kannur                              07:15  10:09  2h 54m
6E9293   DEL   Delhi (Indira Gandhi)               STV   Surat                               07:30  10:36  3h 6m
SG6927   DEL   Delhi (Indira Gandhi)               CJB   Coimbatore                          07:30  10:14  2h 44m
UK9804   DEL   Delhi (Indira Gandhi)               VTZ   Visakhapatnam                       07:30  10:25  2h 55m
SG9874   DEL   Delhi (Indira Gandhi)               JAI   Jaipur                              08:00  09:05  1h 5m
SG3804   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             08:15  10:48  2h 33m
6E9333   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             08:30  10:01  1h 31m
UK6023   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             10:00  12:24  2h 24m
AI734    DEL   Delhi (Indira Gandhi)               IXC   Chandigarh                          10:15  13:34  3h 19m
AI8427   DEL   Delhi (Indira Gandhi)               CNN   Kannur                              10:30  11:50  1h 20m
AI7858   DEL   Delhi (Indira Gandhi)               CJB   Coimbatore                          11:15  14:48  3h 33m
G89924   DEL   Delhi (Indira Gandhi)               IXM   Madurai                             11:15  13:24  2h 9m
6E8586   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             13:15  15:48  2h 33m
UK3413   DEL   Delhi (Indira Gandhi)               JAI   Jaipur                              13:15  15:31  2h 16m
UK2855   DEL   Delhi (Indira Gandhi)               CJB   Coimbatore                          13:30  15:18  1h 48m
UK1185   DEL   Delhi (Indira Gandhi)               VTZ   Visakhapatnam                       13:45  17:35  3h 50m
6E337    DEL   Delhi (Indira Gandhi)               IXC   Chandigarh                          14:30  17:38  3h 8m
6E1887   DEL   Delhi (Indira Gandhi)               IMF   Imphal                              15:30  17:31  2h 1m
SG868    DEL   Delhi (Indira Gandhi)               CCJ   Calicut                             15:45  18:46  3h 1m
UK6783   DEL   Delhi (Indira Gandhi)               CCJ   Calicut                             16:30  18:47  2h 17m
UK4175   DEL   Delhi (Indira Gandhi)               IXE   Mangalore                           17:00  17:47  0h 47m
6E133    DEL   Delhi (Indira Gandhi)               CCJ   Calicut                             17:15  18:29  1h 14m
G82466   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             17:15  19:28  2h 13m
SG4689   DEL   Delhi (Indira Gandhi)               TRV   Thiruvananthapuram                  17:30  19:58  2h 28m
6E2289   DEL   Delhi (Indira Gandhi)               TRZ   Tiruchirappalli                     17:45  21:29  3h 44m
G82968   DEL   Delhi (Indira Gandhi)               VTZ   Visakhapatnam                       17:45  19:31  1h 46m
6E8649   DEL   Delhi (Indira Gandhi)               TRV   Thiruvananthapuram                  18:30  19:36  1h 6m
AI1411   DEL   Delhi (Indira Gandhi)               CNN   Kannur                              19:15  20:02  0h 47m
SG2422   DEL   Delhi (Indira Gandhi)               IMF   Imphal                              19:30  22:45  3h 15m
SG6495   DEL   Delhi (Indira Gandhi)               IXM   Madurai                             20:30  22:44  2h 14m
SG4097   DEL   Delhi (Indira Gandhi)               IXC   Chandigarh                          21:00  23:50  2h 50m
SG9003   DEL   Delhi (Indira Gandhi)               STV   Surat                               21:00  00:52  3h 52m
AI2528   DEL   Delhi (Indira Gandhi)               PNQ   Pune                                21:30  01:17  3h 47m
AI3702   DEL   Delhi (Indira Gandhi)               IXM   Madurai                             21:30  00:21  2h 51m
SG3281   DEL   Delhi (Indira Gandhi)               TRZ   Tiruchirappalli                     21:30  00:58  3h 28m
UK5565   DEL   Delhi (Indira Gandhi)               IXC   Chandigarh                          21:30  01:21  3h 51m
UK1001   DEL   Delhi (Indira Gandhi)               MAA   Chennai                             22:00  00:16  2h 16m
UK4206   DEL   Delhi (Indira Gandhi)               TRZ   Tiruchirappalli                     22:15  23:28  1h 13m
SG3897   DEL   Delhi (Indira Gandhi)               TRV   Thiruvananthapuram                  22:45  00:58  2h 13m
UK338    DEL   Delhi (Indira Gandhi)               STV   Surat                               22:45  00:30  1h 45m
AI3097   DEL   Delhi (Indira Gandhi)               AMD   Ahmedabad (Sardar Vallabhbhai Pat   05:45  06:46  1h 1m
UK4468   DEL   Delhi (Indira Gandhi)               AMD   Ahmedabad (Sardar Vallabhbhai Pat   06:15  08:42  2h 27m
AI6950   DEL   Delhi (Indira Gandhi)               AMD   Ahmedabad (Sardar Vallabhbhai Pat   13:30  16:08  2h 38m
UK5810   DEL   Delhi (Indira Gandhi)               ATQ   Amritsar (Sri Guru Ram Dass Jee)    05:30  08:38  3h 8m
SG9229   DEL   Delhi (Indira Gandhi)               ATQ   Amritsar (Sri Guru Ram Dass Jee)    17:30  20:01  2h 31m
6E8925   DEL   Delhi (Indira Gandhi)               ATQ   Amritsar (Sri Guru Ram Dass Jee)    21:15  23:30  2h 15m
G84980   DEL   Delhi (Indira Gandhi)               BBI   Bhubaneswar (Biju Patnaik)          05:00  07:13  2h 13m
6E994    DEL   Delhi (Indira Gandhi)               BBI   Bhubaneswar (Biju Patnaik)          07:45  09:44  1h 59m
6E6492   DEL   Delhi (Indira Gandhi)               BBI   Bhubaneswar (Biju Patnaik)          08:30  11:44  3h 14m
G81170   DEL   Delhi (Indira Gandhi)               BBI   Bhubaneswar (Biju Patnaik)          11:15  14:55  3h 40m
UK6085   DEL   Delhi (Indira Gandhi)               BLR   Bangalore (Kempegowda)              06:15  08:41  2h 26m
AI8578   DEL   Delhi (Indira Gandhi)               BLR   Bangalore (Kempegowda)              06:30  09:11  2h 41m
6E2030   DEL   Delhi (Indira Gandhi)               BLR   Bangalore (Kempegowda)              08:15  10:10  1h 55m
SG6726   DEL   Delhi (Indira Gandhi)               BLR   Bangalore (Kempegowda)              12:00  14:13  2h 13m
AI189    DEL   Delhi (Indira Gandhi)               BLR   Bangalore (Kempegowda)              20:15  23:10  2h 55m
SG6784   DEL   Delhi (Indira Gandhi)               BLR   Bangalore (Kempegowda)              22:00  00:01  2h 1m
6E269    DEL   Delhi (Indira Gandhi)               BLR   Bangalore (Kempegowda)              22:30  01:10  2h 40m
AI3394   DEL   Delhi (Indira Gandhi)               BOM   Mumbai (Chhatrapati Shivaji)        05:15  07:11  1h 56m
6E3726   DEL   Delhi (Indira Gandhi)               BOM   Mumbai (Chhatrapati Shivaji)        09:45  11:15  1h 30m
AI8524   DEL   Delhi (Indira Gandhi)               BOM   Mumbai (Chhatrapati Shivaji)        11:00  13:04  2h 4m
AI7877   DEL   Delhi (Indira Gandhi)               BOM   Mumbai (Chhatrapati Shivaji)        11:30  13:45  2h 15m
6E3029   DEL   Delhi (Indira Gandhi)               BOM   Mumbai (Chhatrapati Shivaji)        11:45  14:19  2h 34m
6E6940   DEL   Delhi (Indira Gandhi)               BOM   Mumbai (Chhatrapati Shivaji)        17:30  19:27  1h 57m
AI8307   DEL   Delhi (Indira Gandhi)               BOM   Mumbai (Chhatrapati Shivaji)        22:30  01:10  2h 40m
6E9626   DEL   Delhi (Indira Gandhi)               CCU   Kolkata (Netaji Subhas Chandra Bo   05:15  07:30  2h 15m
UK4233   DEL   Delhi (Indira Gandhi)               CCU   Kolkata (Netaji Subhas Chandra Bo   08:45  10:15  1h 30m
UK5432   DEL   Delhi (Indira Gandhi)               CCU   Kolkata (Netaji Subhas Chandra Bo   08:45  11:31  2h 46m
AI165    DEL   Delhi (Indira Gandhi)               CCU   Kolkata (Netaji Subhas Chandra Bo   10:15  12:51  2h 36m
AI2270   DEL   Delhi (Indira Gandhi)               CCU   Kolkata (Netaji Subhas Chandra Bo   14:15  16:33  2h 18m
UK5085   DEL   Delhi (Indira Gandhi)               COK   Kochi (Cochin)                      10:30  11:46  1h 16m
6E4045   DEL   Delhi (Indira Gandhi)               COK   Kochi (Cochin)                      12:45  13:54  1h 9m
6E5998   DEL   Delhi (Indira Gandhi)               COK   Kochi (Cochin)                      17:15  19:11  1h 56m
6E5065   DEL   Delhi (Indira Gandhi)               COK   Kochi (Cochin)                      18:15  20:38  2h 23m
6E8286   DEL   Delhi (Indira Gandhi)               GAU   Guwahati (Lokpriya Gopinath Bordo   10:15  13:34  3h 19m
AI9195   DEL   Delhi (Indira Gandhi)               GAU   Guwahati (Lokpriya Gopinath Bordo   13:30  17:10  3h 40m
6E3939   DEL   Delhi (Indira Gandhi)               GAU   Guwahati (Lokpriya Gopinath Bordo   15:00  16:13  1h 13m
UK1569   DEL   Delhi (Indira Gandhi)               GAU   Guwahati (Lokpriya Gopinath Bordo   21:45  23:59  2h 14m
6E3960   DEL   Delhi (Indira Gandhi)               GOI   Goa (Dabolim)                       05:00  09:00  4h 0m
AI3723   DEL   Delhi (Indira Gandhi)               GOI   Goa (Dabolim)                       16:30  17:59  1h 29m
G86534   DEL   Delhi (Indira Gandhi)               GOI   Goa (Dabolim)                       19:15  22:33  3h 18m
SG5305   DEL   Delhi (Indira Gandhi)               GOI   Goa (Dabolim)                       20:30  21:32  1h 2m
6E9426   DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            05:45  07:32  1h 47m
6E2666   DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            10:15  11:47  1h 32m
6E291    DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            10:45  12:41  1h 56m
6E8236   DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            13:00  14:45  1h 45m
AI7455   DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            13:45  16:25  2h 40m
6E5355   DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            20:15  23:01  2h 46m
G83258   DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            21:30  23:48  2h 18m
6E2356   DEL   Delhi (Indira Gandhi)               HYD   Hyderabad (Rajiv Gandhi)            23:00  00:38  1h 38m
